"time_s","lin_acc_x","lin_acc_y","lin_acc_z","lin_acc_abs"
2.918402305E1,-1.104869843E0,-2.979433537E-2,-7.604608536E-1,1.341613126E0
2.920258618E1,-9.180012941E-1,-2.961635590E-3,-7.886686325E-1,1.210261690E0
2.922114936E1,-8.367450833E-1,-9.327292442E-3,-5.854806900E-1,1.021282023E0
2.923971248E1,-9.096112251E-1,-4.109025002E-2,-2.982559204E-1,9.581427783E-1
2.925827566E1,-1.069142580E0,-8.457231522E-2,-4.854202271E-2,1.073580300E0
2.927683878E1,-1.217791796E0,-1.037949324E-1,1.119356155E-1,1.227322218E0
2.929540196E1,-1.083739161E0,-1.535310745E-1,8.797645569E-2,1.098090259E0
2.931396508E1,-7.892140746E-1,-2.484650612E-1,5.875587463E-3,8.274226639E-1
2.933252826E1,-6.814756393E-1,-3.383339643E-1,-2.214908600E-2,7.611632548E-1
2.935109144E1,-7.413396239E-1,-3.226880431E-1,1.077737808E-1,8.156759154E-1
2.936965456E1,-6.316750050E-1,-3.692336679E-1,8.604240417E-2,7.367157584E-1
2.938821774E1,-4.362799525E-1,-3.945756555E-1,-1.655406952E-1,6.110923552E-1
2.940678086E1,-4.144880176E-2,-4.311968684E-1,-3.587722778E-1,5.624644787E-1
2.942534404E1,1.663144380E-1,-3.828054070E-1,-6.644439697E-2,4.226290688E-1
2.944390717E1,8.363685012E-2,-4.177109003E-1,3.171911240E-1,5.311193162E-1
2.946247035E1,-2.349181175E-1,-3.180000782E-1,3.237419128E-1,5.109984323E-1
2.948103347E1,-1.241552830E-1,-2.830853462E-1,-1.439065933E-1,3.409706074E-1
2.949959665E1,4.891016185E-1,-3.197448254E-1,-6.489429474E-1,8.732606115E-1
2.951815977E1,1.417719126E0,-7.278127074E-1,-6.830196381E-1,1.733826601E0
2.953672295E1,1.578069925E0,-1.086568832E0,1.433706284E-1,1.921325494E0
2.955533170E1,1.177754402E0,-1.254019856E0,1.480345726E0,2.269602322E0
2.957384925E1,5.860548019E-1,-1.290130734E0,1.898773193E0,2.369227128E0
2.959241238E1,3.588046432E-1,-9.605674744E-1,1.529773712E0,1.841640099E0
2.961097555E1,5.104062557E-1,-5.440353751E-1,5.212469101E-1,9.100480078E-1
2.962953868E1,8.616398573E-1,-3.687148094E-1,-5.906314850E-1,1.107799353E0
2.964810186E1,9.805006981E-1,-1.793290377E-1,-1.184488297E0,1.548080440E0
2.966666498E1,9.293018579E-1,-3.579044342E-2,-1.161689758E0,1.488088033E0
2.968522816E1,7.437939644E-1,-2.270221710E-3,-8.339738846E-1,1.117473514E0
2.970379128E1,4.693224728E-1,1.466357708E-2,-4.528055191E-1,6.523123808E-1
2.972235446E1,2.565080822E-1,2.827739716E-2,1.975250244E-2,2.588168633E-1
2.974091758E1,9.359475970E-2,-7.579445839E-3,1.732311249E-1,1.970442835E-1
2.975948076E1,-1.208309233E-1,5.988717079E-2,-1.467819214E-1,1.993276642E-1
2.977804389E1,-2.845779061E-1,1.786484718E-1,-7.034091949E-1,7.795411193E-1
2.979660696E1,-2.505364418E-1,3.056565523E-1,-9.958000183E-1,1.071359936E0
2.981517019E1,-1.094503701E-1,3.979384899E-1,-8.946495056E-1,9.852574096E-1
2.983373331E1,-5.473506451E-2,4.573494196E-1,-5.379581451E-1,7.082113984E-1
2.985229649E1,1.059058309E-1,4.055392742E-1,-3.934345245E-1,5.748642214E-1
2.987085962E1,3.564351797E-2,3.761301041E-1,-4.561557770E-1,5.923026325E-1
2.988942279E1,-5.067551136E-2,2.752480507E-1,-3.804807663E-1,4.723294511E-1
2.990798592E1,-1.725034118E-1,1.759847403E-1,-1.141633987E-1,2.715903855E-1
2.992654910E1,-3.302893639E-1,1.118364334E-1,2.896995544E-1,4.533478615E-1
2.994511222E1,-4.343487024E-1,9.167689085E-2,4.360466003E-1,6.222540360E-1
2.996367540E1,-4.440602958E-1,2.170556784E-1,2.465476990E-1,5.523481526E-1
2.998223852E1,-2.234073281E-1,3.908039331E-1,-1.072511673E-1,4.627541046E-1
3.000080170E1,6.071197987E-2,5.065280795E-1,-5.035762787E-1,7.168303204E-1
3.001936482E1,1.398354173E-1,5.984200239E-1,-7.289190292E-1,9.534062199E-1
3.003792795E1,2.027118206E-2,6.413940191E-1,-6.996984482E-1,9.494077770E-1
3.005649113E1,-1.085032821E-1,5.855244994E-1,-6.509523392E-1,8.822419450E-1
3.007509988E1,-8.173459768E-2,5.441755652E-1,-6.278305054E-1,8.348525221E-1
3.009361743E1,8.256191015E-2,5.850542188E-1,-6.546840668E-1,8.818821549E-1
3.011218279E1,3.107704520E-1,5.402532816E-1,-7.754192352E-1,9.948501759E-1
3.013074368E1,3.641257882E-1,5.571635365E-1,-9.843559265E-1,1.188265705E0
3.014930686E1,3.640045524E-1,5.186612010E-1,-1.072620392E0,1.245802256E0
3.016786998E1,1.920691729E-1,5.392490625E-1,-1.197358131E0,1.327157343E0
3.018643316E1,1.470549107E-1,4.429398775E-1,-1.522172928E0,1.592115355E0
3.020499628E1,1.019529402E-1,4.309520125E-1,-1.764051914E0,1.818788936E0
3.022355941E1,2.556599379E-1,4.193459749E-1,-1.729119301E0,1.797516789E0
3.024212258E1,3.334977329E-1,3.350633383E-1,-1.572141647E0,1.641681314E0
3.026068571E1,2.356396616E-1,2.459506989E-1,-1.398478508E0,1.439360946E0
3.027924889E1,7.650801539E-2,2.088147402E-1,-1.304631233E0,1.323449934E0
3.029781201E1,1.851330400E-1,9.782636166E-2,-1.590918541E0,1.604638914E0
3.031637508E1,3.750585616E-1,2.342487574E-1,-1.816522121E0,1.869570545E0
3.033493831E1,4.185919464E-1,4.345600009E-1,-1.413686752E0,1.537065986E0
3.035354706E1,4.981333315E-1,5.047432780E-1,-4.037275314E-1,8.160260488E-1
3.037206462E1,5.998556018E-1,4.881488681E-1,4.075136185E-1,8.741758460E-1
3.039062774E1,7.401388884E-1,4.347987771E-1,6.382474899E-1,1.069680050E0
3.040919087E1,4.543615878E-1,5.257044435E-1,4.361906052E-1,8.204095674E-1
3.042775404E1,-1.484483480E-2,6.176295280E-1,3.066263199E-1,6.897146534E-1
3.044631717E1,-2.143331021E-1,7.026899457E-1,5.035638809E-1,8.906674018E-1
3.046488029E1,-2.743719518E-2,6.007790565E-1,5.135612488E-1,7.908434932E-1
3.048344347E1,4.257282615E-2,4.950069189E-1,5.928468704E-1,7.735061131E-1
3.050200660E1,1.590236723E-1,1.095632315E-1,9.342432022E-1,9.539931818E-1
3.052056972E1,6.295320392E-2,-3.201317191E-1,6.365413666E-1,7.152847928E-1
3.053913290E1,-3.901374638E-1,-5.919690132E-1,-3.780765533E-1,8.034777119E-1
3.055769602E1,-7.935394049E-1,-6.935115457E-1,-1.448649406E0,1.791437455E0
3.057625915E1,-1.394780636E0,2.978646755E-2,-1.281311035E0,1.894217048E0
3.059486904E1,-9.032670856E-1,2.081434727E-1,-3.379154205E-2,9.275543118E-1
3.061338545E1,3.569335938E-1,-9.762018919E-1,1.045888901E0,1.474535628E0
3.063195003E1,1.026018500E0,-1.473883629E0,1.201296806E0,2.160592727E0
3.065051175E1,5.950877666E-1,-9.439955950E-1,9.596109390E-1,1.471771140E0
3.066907488E1,-6.790101528E-3,-2.851939797E-1,5.104923248E-2,2.898063762E-1
3.068763800E1,-1.614496112E-2,-5.554437637E-2,-7.182540894E-1,7.205794713E-1
3.070620118E1,5.056158900E-1,2.560828924E-1,-4.566650391E-1,7.278522061E-1
3.072476430E1,7.224146724E-1,3.823425770E-1,5.422182083E-1,9.808513600E-1
3.074332743E1,9.586925507E-1,-8.815366030E-2,1.754549026E0,2.001325751E0
3.076187764E1,-1.180675626E-2,-3.794997036E-1,2.888987541E0,2.913830544E0
3.078045373E1,-7.141066790E-1,-7.676898837E-1,2.194601059E0,2.432194465E0
3.079901680E1,-8.898971677E-1,-4.690933228E-1,8.010158539E-1,1.285920648E0
3.081756706E1,-5.728285313E-1,-9.033143520E-3,-3.916835785E-1,6.939957850E-1
3.083614316E1,3.717294037E-1,-2.850174904E-3,-3.669700623E-1,5.223580187E-1
3.085470628E1,7.204995155E-1,-2.646704316E-1,2.685728073E-1,8.132043667E-1
3.087327076E1,5.459657311E-1,-6.646513939E-1,3.348693848E-1,9.230263051E-1
3.089183258E1,-1.644998491E-1,-9.792515635E-1,-4.157810211E-1,1.076507168E0
3.091039571E1,-6.346176267E-1,-1.074988842E0,-1.622756004E0,2.047358687E0
3.092895883E1,-6.137523055E-1,-9.471015930E-1,-2.271981716E0,2.536847303E0
3.094752196E1,-1.049914956E-1,-5.457670093E-1,-1.930538177E0,2.008945618E0
3.096608514E1,3.458954394E-1,-3.116134405E-1,-1.042499542E0,1.141731968E0
3.098464826E1,9.082092345E-2,-6.178148985E-1,-7.664260864E-1,9.886114681E-1
3.100321139E1,-8.681941032E-1,-6.696823835E-1,-7.532787323E-1,1.330287316E0
3.102177451E1,-1.478454351E0,-5.628670454E-1,-6.492948532E-1,1.710038124E0
3.104033769E1,-1.877771974E0,7.271111012E-2,-1.104785919E0,2.179877615E0
3.105890081E1,-5.128358006E-1,4.488481283E-1,-1.182350159E0,1.364704033E0
3.107746394E1,1.872181892E0,4.186773300E-2,-3.368549347E-1,1.902705756E0
3.109601415E1,1.366428971E0,3.047710657E-1,1.303368568E0,1.912794595E0
3.111463592E1,-2.071012259E-1,-2.437293530E-1,2.463623047E0,2.484297372E0
3.113315337E1,-1.038815975E0,-3.908895850E-1,2.887560844E0,3.093532112E0
3.115171649E1,-6.749441028E-1,3.537266254E-1,2.124703407E0,2.257218783E0
3.117027967E1,6.713786721E-2,1.244536161E0,7.735404968E-1,1.466881948E0
3.118884279E1,4.887834191E-1,1.948800445E0,-3.882665634E-1,2.046334119E0
3.120739300E1,6.572719812E-1,2.079345226E0,-1.433629036E0,2.609784520E0
3.122596904E1,6.860854030E-1,1.861312866E0,-1.820533276E0,2.692497015E0
3.124453217E1,6.079866886E-1,1.656304836E0,-1.363620758E0,2.229900244E0
3.126308238E1,1.437505484E-1,1.462664008E0,-8.596801758E-2,1.472223054E0
3.128165847E1,-2.410203367E-1,1.220688939E0,1.235299110E0,1.753321471E0
3.130022160E1,-3.783624172E-1,9.368469715E-1,1.612704277E0,1.903064752E0
3.131878472E1,-1.427732259E-1,9.598343968E-1,7.189970016E-1,1.207734636E0
3.133734790E1,3.204725385E-1,1.187576890E0,-1.988592148E-1,1.246028292E0
3.135591102E1,8.612231612E-1,1.221069336E0,-9.184246063E-1,1.753915452E0
3.137447415E1,1.287542582E0,1.070729613E0,-1.227908134E0,2.076532251E0
3.139308290E1,1.322843432E0,8.033947945E-1,-1.497076035E0,2.153275318E0
3.141160040E1,1.008152723E0,3.027454615E-1,-1.792991161E0,2.079145024E0
3.143016357E1,6.632670164E-1,-5.495858192E-2,-1.538240433E0,1.676045110E0
3.144872670E1,5.091427565E-1,-1.633657217E-1,-6.248455048E-1,8.224029489E-1
3.146728982E1,8.137902021E-1,-4.563491344E-1,5.286550522E-1,1.072373624E0
3.148585295E1,5.242754221E-1,-4.101990461E-1,7.886981964E-1,1.032072101E0
3.150441607E1,3.583396971E-1,-7.078629136E-1,1.658239365E-1,8.105398330E-1
3.152297925E1,-3.708458543E-1,-6.067007780E-1,-3.666934967E-1,8.000478749E-1
3.154154238E1,-5.862701535E-1,-5.599690676E-1,-4.695043564E-1,9.368630584E-1
3.156010550E1,1.217744946E-1,-7.015894651E-1,-1.263322830E-1,7.231989013E-1
3.157866863E1,1.903616786E0,-1.306465507E0,4.579381943E-1,2.353787666E0
3.159721883E1,2.511225462E0,-8.236651421E-1,1.638599396E0,3.109611803E0
3.161579488E1,1.435059071E0,-2.322484255E-1,1.366693497E0,1.995290701E0
3.163435805E1,4.476600885E-1,-4.607391357E-2,1.819620132E-1,4.854199570E-1
3.165292118E1,-1.093017459E-1,4.623818398E-2,-5.512952805E-1,5.639249308E-1
3.167148430E1,-4.551666379E-1,2.884988785E-1,8.084363937E-1,9.715851346E-1
3.169004743E1,2.351526320E-1,-1.005492210E-1,1.857184410E0,1.874710868E0
3.170861055E1,1.283225298E0,-5.359729528E-1,2.498188019E0,2.859174277E0
3.172717368E1,1.547948956E0,-4.329227805E-1,1.496871948E0,2.196404729E0
3.174573680E1,1.010743380E0,-4.767652154E-1,2.197055817E-1,1.138937133E0
3.176429998E1,9.590703249E-2,-5.423718095E-1,-5.280961990E-1,7.630536901E-1
3.178286310E1,-4.363790154E-1,-3.938121200E-1,-3.076467514E-1,6.634464218E-1
3.180142623E1,-3.122047782E-1,-4.599320292E-1,2.629480362E-1,6.149398058E-1
3.181998936E1,5.983912945E-1,-6.970562339E-1,3.260564804E-1,9.748191437E-1
3.183855248E1,1.455964327E0,-8.629588485E-1,-1.462316513E-1,1.698797749E0
3.185711560E1,9.618470073E-1,-1.027392864E0,-1.066453934E0,1.765788706E0
3.187566581E1,1.127517819E-1,-7.978901863E-1,-1.960184574E0,2.119354920E0
3.189424191E1,-4.837549925E-1,-5.381906033E-1,-2.529216766E0,2.630704368E0
3.191280644E1,-6.091580391E-1,-5.941629410E-1,-2.724342823E0,2.854145570E0
3.193136816E1,4.870724678E-2,-8.151676655E-1,-2.066790104E0,2.222271822E0
3.194993128E1,1.075249076E0,-8.080558777E-1,-4.546260834E-2,1.345801518E0
3.196849441E1,8.195173740E-2,-2.723821402E-1,1.513961792E0,1.540450721E0
3.198705753E1,-1.270281672E0,-1.285429001E-1,8.306951523E-1,1.523218054E0
3.200562066E1,-1.141417623E0,-4.006016254E-2,-2.406988144E-1,1.167208176E0
3.202418378E1,-6.083384752E-1,2.372903824E-1,-1.815738678E-1,6.777547458E-1
3.204274691E1,2.309065461E-1,3.030803204E-1,1.052794456E0,1.119621222E0
3.206131003E1,9.409698844E-1,3.144323826E-1,1.897066116E0,2.140829721E0
3.207987321E1,8.779213428E-1,4.154680967E-1,1.609909058E0,1.880203924E0
3.209842336E1,1.237804890E-1,3.608088493E-1,1.065673828E-1,3.960571200E-1
3.211699941E1,-3.672794104E-1,5.102474689E-1,-9.636716843E-1,1.150612776E0
3.213556258E1,-2.246590853E-1,6.434158087E-1,-9.323158264E-1,1.154845621E0
3.215412571E1,-6.478124857E-2,4.861130714E-1,-2.039213181E-1,5.311180964E-1
3.217268883E1,1.867393255E-1,3.178213835E-1,5.890989304E-1,6.949241378E-1
3.219125196E1,5.634479523E-1,2.824150324E-1,1.554340363E0,1.677261401E0
3.220981508E1,3.656238317E-1,1.654114723E-1,1.232459068E0,1.296147020E0
3.222837821E1,-1.254138947E-1,1.438376904E-1,2.855386734E-1,3.434388740E-1
3.224694133E1,-8.774369955E-2,3.567659855E-1,-7.240886688E-1,8.119638696E-1
3.226550446E1,5.187145472E-1,5.293222666E-1,-1.357206345E0,1.546368619E0
3.228406758E1,1.040466309E0,6.400853395E-1,-1.440320015E0,1.888597661E0
3.230263076E1,1.064609170E0,7.277895212E-1,-9.197902679E-1,1.584008967E0
3.232119383E1,9.694768786E-1,6.236125231E-1,-3.173885345E-1,1.195622632E0
3.233975696E1,9.977230430E-1,5.147614479E-1,-9.027290344E-2,1.126312486E0
3.235832014E1,1.389102817E0,-4.162907600E-3,3.238935471E-1,1.426369866E0
3.237687029E1,1.497390509E0,-6.837218404E-1,1.366304398E0,2.139261928E0
3.239549196E1,1.190150261E0,-1.285692573E0,2.462948799E0,3.022512171E0
3.241400951E1,6.913080215E-1,-1.412141562E0,3.018518448E0,3.403454743E0
3.243257415E1,3.844107389E-1,-1.074208021E0,2.862183571E0,3.081199325E0
3.245113576E1,4.212166071E-1,-6.555086970E-1,2.111088753E0,2.250291271E0
3.246969889E1,1.111975908E0,-6.808597445E-1,1.655396461E0,2.107225156E0
3.248826201E1,1.500248790E0,-8.426499963E-1,2.217793465E0,2.807029266E0
3.250682514E1,1.301038623E0,-1.238001823E0,3.349247932E0,3.800369946E0
3.252538826E1,3.012709320E-1,-1.450826526E0,3.635553360E0,3.925927918E0
3.254395139E1,-4.379360080E-1,-1.218696594E0,2.398550987E0,2.725812938E0
3.256251451E1,-3.193350434E-1,-4.435495734E-1,1.152497292E0,1.275523854E0
3.258107764E1,3.758355081E-1,1.654716730E-1,2.983379364E-2,4.117320232E-1
3.259962784E1,4.986775815E-1,5.063931942E-1,-5.409669876E-1,8.931733758E-1
3.261820389E1,7.959103584E-2,4.329509735E-1,-1.001443863E0,1.093924627E0
3.263676701E1,-2.462941408E-2,2.901908159E-1,-1.341865540E0,1.373106130E0
3.265533014E1,2.189024687E-1,2.092975378E-1,-1.387156487E0,1.419833395E0
3.267389326E1,5.673934817E-1,2.589712143E-1,-5.538148880E-1,8.340937496E-1
3.269245639E1,7.267192602E-1,-2.567905188E-2,4.892797470E-1,8.764559132E-1
3.271101951E1,6.668680906E-1,-1.646780372E-1,9.384164810E-1,1.162952019E0
3.272958264E1,2.654924393E-1,-3.159088492E-1,5.941724777E-1,7.234124478E-1
3.274814576E1,-2.098262310E-3,-3.187016249E-1,1.232528687E-2,3.189467684E-1
3.276670889E1,3.059923649E-2,-2.096303701E-1,-4.350318909E-1,4.838739003E-1
3.278527201E1,1.559323072E-2,-3.469049931E-2,-4.193496704E-1,4.210709271E-1
3.280383514E1,-6.323415041E-2,-1.582634449E-2,-3.155326843E-2,7.241988475E-2
3.282239826E1,-1.586469412E-1,-7.447111607E-2,1.764860153E-1,2.487209534E-1
3.284096139E1,-2.783378959E-2,-1.494907141E-1,-9.271049500E-2,1.780938778E-1
3.285952451E1,2.913385630E-3,-1.693731546E-1,-7.163486481E-1,7.361053857E-1
3.287808764E1,-3.071250021E-1,-1.261473894E-1,-1.010622025E0,1.063764921E0
3.289665076E1,-5.245995522E-1,-9.681344032E-2,-7.296800613E-1,9.038863448E-1
3.291521389E1,-4.414501488E-1,-1.559674740E-2,-2.689714432E-1,5.171722437E-1
3.293377701E1,-2.871553600E-1,-3.808200359E-2,-1.356916428E-1,3.198760099E-1
3.295234008E1,-1.199750900E-1,2.523338795E-2,-3.389501572E-1,3.604413338E-1
3.297090321E1,6.825172901E-2,8.362841606E-2,-6.376352310E-1,6.467075833E-1
3.298946633E1,1.894141436E-1,1.022391319E-1,-7.203931808E-1,7.518622832E-1
3.300802946E1,2.249478698E-1,1.851294041E-1,-4.597673416E-1,5.442981249E-1
3.302659258E1,2.566938996E-1,2.738574743E-1,-1.925458908E-1,4.218573152E-1
3.304515571E1,2.733186781E-1,2.733913660E-1,-4.762296677E-1,6.133845736E-1
3.306371883E1,1.652558297E-1,3.066242933E-1,-7.681064606E-1,8.433952106E-1
3.308228196E1,7.600873709E-2,1.904611588E-1,-6.767234802E-1,7.071120490E-1
3.310084508E1,2.122297883E-2,2.941095829E-2,-2.152147293E-1,2.182493964E-1
3.311940821E1,-1.664739549E-1,2.734386921E-2,2.858276367E-1,3.319016462E-1
3.313797133E1,-2.596450150E-1,3.970074654E-2,2.481269836E-2,2.638320547E-1
3.315653446E1,-1.838102937E-1,3.992021084E-2,-8.204536438E-1,8.417386940E-1
3.317509758E1,-1.891128421E-1,1.325016022E-1,-1.329950333E0,1.349847484E0
3.319366066E1,-1.135398299E-1,1.290627718E-1,-1.090678215E0,1.104141051E0
3.321222378E1,-1.946064383E-1,4.543197155E-2,-5.067119598E-1,5.446950891E-1
3.323078691E1,-2.941732705E-1,-7.477557659E-2,-3.153190613E-1,4.376704357E-1
3.324935003E1,-5.005592108E-1,-8.806610107E-2,-5.365896225E-1,7.390829349E-1
3.326791316E1,-5.581192970E-1,-3.019940853E-2,-7.983388901E-1,9.745533015E-1
3.328647628E1,-4.670386016E-1,-8.632504940E-2,-1.072916031E0,1.173339626E0
3.330503941E1,-4.520003796E-1,-1.124778986E-1,-1.277980804E0,1.360217099E0
3.332360253E1,-4.952310026E-1,-3.998255730E-2,-1.006879807E0,1.122790851E0
3.334216566E1,-3.799083233E-1,-1.317384243E-1,-5.612688065E-1,6.904404534E-1
3.336072878E1,-2.610547841E-1,-3.375892639E-1,-2.384824753E-1,4.888660373E-1
3.337929186E1,-9.731754661E-2,-4.163550138E-1,-1.789216995E-1,4.635031575E-1
3.339785498E1,-2.080402374E-1,-2.694122791E-1,-2.159786224E-2,3.410721100E-1
3.341641811E1,-3.945673108E-1,-2.058281898E-1,1.795749664E-1,4.798914201E-1
3.343502800E1,-2.310335040E-1,-2.150423527E-1,3.856115341E-1,4.983131030E-1
3.345354436E1,2.804476619E-1,-3.142499924E-1,5.483245850E-1,6.914215785E-1
3.347219993E1,6.018201709E-1,-2.980322838E-1,8.138494492E-1,1.055159555E0
3.349067061E1,5.358011723E-1,-2.889713049E-1,1.160609245E0,1.310572826E0
3.350923368E1,1.798618734E-1,-4.752322435E-1,1.267314911E0,1.365387514E0
3.352779680E1,-4.178327322E-2,-4.145972729E-1,1.093693733E0,1.170385715E0
3.354635993E1,-9.870389104E-2,-1.391620636E-1,8.960704803E-1,9.121682103E-1
3.356492305E1,1.947487146E-1,-9.437143803E-2,6.717615128E-1,7.057595626E-1
3.358348618E1,4.205133915E-1,-7.023179531E-2,6.553058624E-1,7.817862821E-1
3.360204930E1,3.464997113E-1,-7.843852043E-2,9.080629349E-1,9.750861219E-1
3.362061243E1,1.765888333E-1,-4.293310642E-2,1.004878044E0,1.021179099E0
3.363917550E1,1.885288358E-1,1.585041285E-1,6.395864487E-1,6.853739899E-1
3.365773863E1,3.541732430E-1,3.330187798E-1,-8.678436279E-5,4.861483326E-1
3.367630170E1,5.033295155E-1,3.818043470E-1,-4.425716400E-1,7.713525893E-1
3.369486488E1,2.882358730E-1,2.464841604E-1,-2.321357727E-1,4.446587195E-1
3.371342800E1,-5.796080828E-2,-8.564209938E-2,5.285558701E-1,5.385771368E-1
3.373199113E1,-3.718412817E-1,-2.054827213E-1,1.249726295E0,1.319963977E0
3.375055420E1,-4.045896828E-1,-2.180728912E-1,1.236405373E0,1.319070446E0
3.376911732E1,-4.779932797E-1,-1.220357418E-2,5.833549500E-1,7.542741546E-1
3.378768045E1,-3.902542889E-1,1.894232035E-1,-1.997814178E-1,4.775899653E-1
3.380624357E1,-1.757529676E-1,2.358487844E-1,-8.877935410E-1,9.352492321E-1
3.382480670E1,-1.150580347E-1,2.194234133E-1,-1.159373283E0,1.185551094E0
3.384336977E1,-1.095082834E-1,3.096646070E-1,-8.607101440E-1,9.212525088E-1
3.386193290E1,2.083382756E-2,2.952741385E-1,-4.856977463E-1,5.687909686E-1
3.388049602E1,1.585838944E-2,3.291445971E-1,-3.703556061E-1,4.957327196E-1
3.389905915E1,-1.162520051E-2,3.352340460E-1,-5.936336517E-1,6.818489007E-1
3.391762227E1,-3.922591731E-2,2.908320427E-1,-9.520463943E-1,9.962501125E-1
3.393618535E1,4.787243903E-2,3.404453993E-1,-9.682331085E-1,1.027458122E0
3.395479415E1,1.601895392E-1,3.274337053E-1,-6.638679504E-1,7.573600039E-1
3.397331160E1,1.730128825E-1,2.712634802E-1,-2.304382324E-1,3.957513261E-1
3.399187472E1,2.646830082E-1,2.324645519E-1,-1.451034546E-1,3.809880251E-1
3.401043785E1,3.524606228E-1,2.282162905E-1,-5.487813950E-1,6.909936218E-1
3.402900092E1,4.355337918E-1,1.918526888E-1,-1.003416061E0,1.110558837E0
3.404756404E1,3.953686059E-1,1.889719963E-1,-1.122385979E0,1.204897106E0
3.406612717E1,2.571296990E-1,1.687800884E-1,-9.828166962E-1,1.029820887E0
3.408469029E1,1.962360293E-1,2.177932262E-1,-7.344627380E-1,7.908084358E-1
3.410325336E1,3.774922788E-1,1.511780024E-1,-5.712947845E-1,7.012367217E-1
3.412181649E1,4.931678474E-1,6.805527210E-2,-3.556680679E-1,6.118380671E-1
3.414037962E1,4.054053426E-1,1.066426039E-1,-2.607135773E-1,4.936574785E-1
3.415894274E1,3.623420596E-1,1.833193302E-1,-5.053043365E-1,6.482516622E-1
3.417750581E1,3.077665865E-1,2.735251188E-1,-8.398561478E-1,9.353580124E-1
3.419606894E1,2.539769113E-1,3.342063427E-1,-8.346557617E-1,9.342635557E-1
3.421463206E1,2.261495292E-1,3.227822781E-1,-5.313692093E-1,6.615778451E-1
3.423328727E1,2.136374861E-1,1.847363710E-1,-2.122535706E-1,3.532988543E-1
3.425175826E1,1.223208010E-1,1.163266897E-1,3.682613373E-2,1.727728023E-1
3.427032139E1,1.422228366E-1,4.053521156E-2,2.226600647E-1,2.672974804E-1
3.428888451E1,1.294404417E-1,1.363809109E-1,2.504043579E-1,3.131404210E-1
3.430744764E1,9.836249053E-2,2.189108133E-1,2.243499756E-1,3.285270693E-1
3.432601071E1,1.576974392E-1,1.708818674E-1,1.837329865E-1,2.963560447E-1
3.434457383E1,8.503960818E-2,-2.164518833E-2,3.629388809E-1,3.733964119E-1
3.436313696E1,-1.606408358E-1,-2.808892727E-1,8.901414871E-1,9.471304708E-1
3.438170003E1,-2.866002321E-1,-5.117045641E-1,1.401469231E0,1.519242330E0
3.440026316E1,-3.686293960E-1,-6.059883237E-1,1.465346336E0,1.627989363E0
3.441882628E1,-4.324713349E-2,-6.448993087E-1,1.260584831E0,1.416629644E0
3.443738936E1,2.343065143E-1,-6.769217253E-1,1.362474442E0,1.539304768E0
3.445595248E1,2.697063684E-1,-8.955570459E-1,1.733575821E0,1.969784017E0
3.447453144E1,-4.218962789E-2,-8.926151395E-1,1.868023872E0,2.070761923E0
3.449307873E1,-1.331167072E-1,-8.769996762E-1,1.496800423E0,1.739902295E0
3.451164180E1,1.991251111E-1,-8.644603491E-1,1.080814362E0,1.398249688E0
3.453020493E1,4.633104801E-1,-6.692571640E-1,1.118508339E0,1.383337506E0
3.454876805E1,3.882295489E-1,-4.360113144E-1,1.301465034E0,1.426407826E0
3.456733113E1,8.514054865E-2,-3.024194241E-1,8.666028976E-1,9.217955322E-1
3.458589425E1,-1.053841114E-1,-1.918661594E-1,9.907722473E-2,2.402805247E-1
3.460445738E1,-4.972919822E-2,-1.996259689E-1,-4.494380951E-1,4.942854661E-1
